capacity_kind,point_role,gas_day,effective_at_utc,effective_at_operator_local,cycle,operator_location_id,operator_segment_id,location_name,zone,facility_id,segment_id,flow_direction,design_capacity_dth_per_day,operating_capacity_dth_per_day,scheduled_quantity_dth_per_day,available_capacity_dth_per_day,interruptible_scheduled,all_quantity_available,quantity_reason,available_reconciles,source_posted_at_utc,observed_at_utc,available_at_utc,measurement_basis,content_sha256,canonical_url,raw_path,artifact_id
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420901,261,BERKPWR/TGP BERKSHIRE POWER SALES H,06,TGP:420901,TGP:SEG:261,D,51188,51188.0,0.0,51188.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,421023,261,BOSTN/TGP OXFORD SALES WORCHESTER,06,TGP:421023,TGP:SEG:261,D,14914,0.0,0.0,0.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,421076,261,YANK GAS/TGP THOMPSONVILLE NO. 2 BO,06,TGP:421076,TGP:SEG:261,D,176300,176300.0,0.0,176300.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,47859,261,BOSTN/TGP 261 CDP - BOSTON,06,TGP:47859,TGP:SEG:261,D,0,53800.0,19214.0,34586.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,55669,261,NEENERGY/TGP CADY BROOK STATION WOR,06,TGP:55669,TGP:SEG:261,D,25933,25933.0,15500.0,10433.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420259,265,NSTAR/TGP FARNUMSVILLE MA WORCHESTE,06,TGP:420259,TGP:SEG:265,D,26906,26906.0,0.0,26906.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420509,266,NSTAR/TGP HOPKINTON MIDDLESEX,06,TGP:420509,TGP:SEG:266,D,79381,79381.0,8959.0,70422.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,47860,266,BOSTN/TGP 267 CDP - BOSTON GAS,06,TGP:47860,TGP:SEG:266,D,0,221886.0,35151.0,186735.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420611,267,BOSTN/TGP ACTON SALES MIDDLESEX,06,TGP:420611,TGP:SEG:267,D,50895,0.0,0.0,0.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420115,268,BOSTN/TGP ARLINGTON MA MIDDLESEX,06,TGP:420115,TGP:SEG:268,D,178596,0.0,0.0,0.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420116,268,BOSTN/TGP REVERE MA MIDDLESEX,06,TGP:420116,TGP:SEG:268,D,89836,0.0,0.0,0.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420117,268,BOSTN/TGP LYNN MA ESSEX,06,TGP:420117,TGP:SEG:268,D,86030,0.0,0.0,0.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420118,268,BOSTN/TGP BEVERLY SALEM MA ESSEX,06,TGP:420118,TGP:SEG:268,D,111785,0.0,0.0,0.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420119,268,BOSTN/TGP GLOUCESTER MA ESSEX,06,TGP:420119,TGP:SEG:268,D,47742,0.0,0.0,0.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420136,268,BOSTN/TGP READING MA MIDDLESEX,06,TGP:420136,TGP:SEG:268,D,58239,0.0,0.0,0.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420138,268,BOSTN/TGP WENHAM MA ESSEX,06,TGP:420138,TGP:SEG:268,D,24236,0.0,0.0,0.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420192,268,BOSTN/TGP LEXINGTON MA MIDDLESEX,06,TGP:420192,TGP:SEG:268,D,22685,0.0,0.0,0.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420323,268,BOSTN/TGP ESSEX MA ESSEX,06,TGP:420323,TGP:SEG:268,D,6150,0.0,0.0,0.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420341,268,BOSTN/TGP BURLINGTON MA MIDDLESEX,06,TGP:420341,TGP:SEG:268,D,49388,0.0,0.0,0.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420343,268,BOSTN/TGP LYNN FIELD MA ESSEX,06,TGP:420343,TGP:SEG:268,D,11714,0.0,0.0,0.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420350,268,AGT/TGP LINCOLN MA TIE OVER WORCHES,06,TGP:420350,TGP:SEG:268,D,80565,80565.0,18120.0,62445.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420389,268,BOSTN/TGP WEST PEABODY MA ESSEX,06,TGP:420389,TGP:SEG:268,D,23068,0.0,0.0,0.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420532,268,BOSTN/TGP WILMINGTON MA MIDDLESEX,06,TGP:420532,TGP:SEG:268,D,52759,0.0,0.0,0.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420658,268,MMWEC/TGP PEABODY SALES ESSEX,06,TGP:420658,TGP:SEG:268,D,18860,18860.0,0.0,18860.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420808,268,BOSTN/TGP CAMP CURTIS ESSEX,06,TGP:420808,TGP:SEG:268,D,14954,0.0,0.0,0.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420848,268,WAKEFLD/TGP WAKEFIELD SALES ESSEX,06,TGP:420848,TGP:SEG:268,D,13317,13317.0,320.0,12997.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420935,268,BOSTN/TGP DANVERS ESSEX,06,TGP:420935,TGP:SEG:268,D,21392,0.0,0.0,0.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,421035,268,NSTAR/TGP ROUTE 9 FRAMINGHAM MIDDLE,06,TGP:421035,TGP:SEG:268,D,133869,133869.0,0.0,133869.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,47861,268,BOSTN/TGP 268 CDP - BOSTON GAS,06,TGP:47861,TGP:SEG:268,D,0,363095.0,24214.0,338881.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,48150,268,66TH/TGP HANSCOM AIR FORCE BASE MID,06,TGP:48150,TGP:SEG:268,D,5904,5904.0,1200.0,4704.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420104,280,WESTFLD/TGP WESTFIELD MA HAMPDEN,06,TGP:420104,TGP:SEG:280,D,19874,19874.0,0.0,19874.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
